time_utc,t_ms,die_c,amb_c,rssi_dbm,gain_step,snr_db,rssi_sync
2026-07-20T00:03:53.175+00:00,1395406,41.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:03:53.482+00:00,1395713,41.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:03:53.789+00:00,1396020,40.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:03:54.096+00:00,1396327,40.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:03:54.403+00:00,1396634,41.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:03:54.710+00:00,1396941,41.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:03:55.017+00:00,1397248,40.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:03:55.324+00:00,1397555,40.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:03:55.631+00:00,1397862,40.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:03:55.938+00:00,1398169,40.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:03:56.245+00:00,1398476,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:56.552+00:00,1398783,40.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:03:57.166+00:00,1399090,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:57.166+00:00,1399397,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:57.473+00:00,1399704,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:57.780+00:00,1400011,40.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:03:58.087+00:00,1400318,41.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:03:58.394+00:00,1400625,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:58.701+00:00,1400932,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:59.007+00:00,1401239,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:59.315+00:00,1401546,40.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:03:59.622+00:00,1401853,41.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:03:59.929+00:00,1402160,40.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:04:00.236+00:00,1402467,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:04:00.543+00:00,1402774,40.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:04:00.850+00:00,1403081,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:04:01.157+00:00,1403388,41.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:04:01.463+00:00,1403695,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:04:01.771+00:00,1404002,41.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:04:02.077+00:00,1404309,41.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:04:02.385+00:00,1404616,41.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:04:02.692+00:00,1404923,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:04:02.999+00:00,1405230,41.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:04:03.305+00:00,1405537,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:04:03.612+00:00,1405844,40.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:04:03.920+00:00,1406151,41.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:04:04.226+00:00,1406458,41.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:04:04.533+00:00,1406765,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:04:04.840+00:00,1407072,41.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:04:05.147+00:00,1407379,41.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:04:05.454+00:00,1407686,41.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:04:05.761+00:00,1407993,41.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:04:06.068+00:00,1408300,41.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:04:06.375+00:00,1408607,40.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:04:06.682+00:00,1408914,41.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:04:06.989+00:00,1409221,41.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:04:07.296+00:00,1409528,41.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:04:07.603+00:00,1409835,41.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:04:07.910+00:00,1410142,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:04:08.217+00:00,1410449,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:04:08.524+00:00,1410756,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:04:08.831+00:00,1411063,40.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:04:09.138+00:00,1411370,40.3,28.84,0.0,10,15.0,-35.5
